Gene_name,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth
Gene11,26894672.1,56034390.35,1510584.761,680177252.9,48231059.38,17307335.49,6431982.166,406563170.1,58451614.16,56063585.23,59139716.49,472953158.7,695009795.9,111971754.5,224470370.8,710587271.4,132442686.2,53091777.52,1114169661,122821452.6,7922748.308,19243352.79,66408395.54,880093385.3,116368139.3,83756020.95,231289229.6,17304047.96,170131870.7,1405057847,181526951.4,336965554.7,90647016.07,184151422.5,6195393.316,370222.2545,148872798.7,156078104.9,93185762.76,60442008.06,358817838.3,8249901.438,680784053.5,488131175.1,9519723.157,26597139.28,6799857.942,1946004.076,4796654919,25835465.69,165374390.4,18944861.23,110909160.4,13351394.37,642028616.9,1100336232,4808134.827,21785183.25,221825796.5,6866301.899,506676738,10586991.98,54274343.9,154567909.5,1072900723,45059738.67,14333646.21,53142939.4,605480479.6,19444032.01,256052653.1,1443634.805,28262168.14,91455580.49,255667152.2,387965164,55683158.59,97289080.88,17720875.6,42595973.92,12599975.54,191818416.3,200415043.9,37348993.97,202874510.9,120564551.3,329242077.8,181622098.5,836589346.9,65747422.04,10041932.58,451764075.1,183529142.2,101230047.7,6984862.296,170115097.2,15692381.39,45601851.53,232350885.4,48330527.66,62152639.94,1227085.309,2757908.04,5030793.995,78367671.12,17943521.19,22896809.92,15941256.27,68887828.78,29081939.45,4372867.14,48421759.24,11119763.94,51435031.94,239839997.7,13321647.82,442694361.1,166179555.6,14175359.96,3967674.181,422006300.3,132909835.3,11750828.36,779576.9703,9242385.469,5808994.018,7310150.041,1430813298,33936305.64,815175834.6,65883427.35,148810989.4,85064335.68,23497831.17,27372371.17,58411720.91,406058106.9,566574919,138244136.6,43483631.83,62180702.05,10559855.2,21358846.03,14585934.51,59259042.02,25733089.22,139891562,187845669.1,14585561.23,158906508.2,207181770.9,106782516,52332936.98,478389334.6,132184450.9,13895465.53,44287827.79,40927518.88,46743415.02,63376940.97,116903622.3,502382650.3,448908759.4,45626008.99,27764834.04,1397009994,22380425.97,1478367517,7821612.998,96283435.17,23670715.68,45161663.82,511835689.4,56635147.86,1436480657,49150965.75,16935316.96,39062063.02,721035881.8,6242342.858,3997938307,55692494.21,12270281.01,11854437.77,290005633.5,59658301.08,3086925.979,221100269.7,126648517.4,92469416.02,5378311764,52872449.42
Gene12,51881751.34,175159913.4,2571659.069,9008742.047,15083916.72,37698125.97,18197907.49,NA,10914691.5,62065169.29,33325709.27,29822213.41,14848099.49,34393864.22,7877078.426,450832981.5,206454933.2,7955020.494,13175717.14,1018128.39,2863363.634,34591888.84,559205272.8,136945240.3,269153067,3875241.223,6206674.54,19322595.48,8331757.89,10776766.44,38222475.67,293071416.7,752036084,6402063.508,9481450.6,3535486.657,29207361.29,25767948.35,23704651.58,36600413.52,71829545.85,78555243.48,561436.4507,700394.6472,9467497.771,8622760.482,19339461.75,25988566.5,5336201.692,2576463.591,271354521.4,22173259.1,12038899.53,86530950.54,21388246.81,50798465.15,19294376.97,34859236.7,58975924.6,9416549.625,134694099.8,11618594.57,106760039,84713057.23,83806175.05,99968817.42,100152059.5,310267880.1,19260896.14,5483134.27,68684804.07,9605093.025,11200302.8,135101692.5,87217580.44,81583054.48,1207525.424,102095250.8,1397145896,10010898.63,9180106.317,6110168.43,33703395.23,5235752.584,12419944.36,87834155.02,18283164.38,466026987.8,2602270.281,6013273.448,155687040.9,48191214.45,59217723.02,35060740,363243.6906,234270509.5,33877382.05,22483672.97,62018604.03,4344654.05,2792151.749,14911095.89,8646798.563,9926937.467,20375178.89,21181695.19,7116479.417,79443249.9,108907475.5,238578132.2,20443173.91,18917282.76,12963367.73,17602189.8,6751114.535,561410191.5,68759105.39,26985309.74,7883336.532,25379669.35,40082708.4,271087460.2,11739593.57,3524533.142,7450981.032,8878226.288,107623922.5,52350879.6,42235178.06,70427716.89,126783012,81949878.62,48734701.05,11487483.98,247138437.7,20586061.16,580635977.5,581006105.7,2991839.471,17958106.78,89476019.6,6107280.485,28318433.4,143971531.3,4152867.237,8875167.171,187094362.7,99632667.45,130214230.1,132339376.8,4218757.3,213300284,369683819.4,36153294.94,3285465.136,3927479.412,134348471,8297120.156,302567548.2,107979771,688701.5695,30652995.95,19967538.24,3660485.728,12021613.92,8706283.111,64871116.16,114881845.7,15874048.42,25068719.22,75374200.49,361871173.4,9978637.668,701595.4396,82874517.03,3821089.953,6632082.791,380144434,17503907.46,14137853.92,4454785058,309457347.9,8440660.818,483635897,6486081.746,17709018.43,22429556.34,43744971.28,22838503.91,1032429.583,511175038.8,192801856.6
Gene13,15436.81253,107131.6608,362425.8284,900850.8153,63209.9816,174658.775,108913.8907,2020522.93,39085.06059,2111039.041,118845.7773,71312.37341,310946.5931,33585.89793,11271.41022,457128.146,513577.5284,5360.618654,151729.7286,73160.51083,128291.8527,2956794.593,24860.72532,24546.51829,1596194.324,34086.63093,23816.8249,53730.2475,153649.8184,79387.25503,107012.1213,45805.08771,4843644.924,329841.3227,531258.2218,189705.9418,509783.1653,22080.74337,26140.77598,114115.3051,862972.2917,15817.05656,4972.44121,62039.13093,35093.20424,244742.238,182231.4011,37945.77714,172425.5997,67388.07605,704370.5281,31806.89341,69338.60874,40781.82805,271728.2975,146002.2935,398621.9724,569512.5118,360796.4494,206163.4274,49235.05327,5258086.333,119966.5878,1342175.613,97735.57485,1371259.024,19520.91358,394131.0736,54108.45371,199242.7117,756594.3765,807246.4276,76370.69572,492374.2988,110603.1693,2517356.064,43784.44819,675837.3146,686183.7269,440307.6113,1528146.569,62072636.49,12444414.85,7168669.106,11119857.03,1400645.385,11103611.4,2947139.27,150659523,21320871.79,13352291.27,20144991.52,73032190.56,13483910.18,10250806.07,4817542.365,113675496.1,4838177.606,62675007.07,30125874.06,20832548.07,2584721.687,28617520,528566.1561,174580521.3,38269465.94,4388137.684,4569347.634,10531687.95,1870930.105,424697.5085,5573391.597,4757211.231,9099076.554,1647984.973,163851740.5,18586973.97,575541.2409,1851116.132,4127787.932,488278.6343,1764269.792,1769082.301,217942.1596,12650176.27,6339635.158,736049.5963,3774481.445,173507340,7002055.411,1147196.439,25982749.22,8492774.132,16557478.11,91626655.76,664173.2041,2039193.681,4601960.445,3000053.491,5788599.633,1080599.045,1816319.237,7987460.512,63319565.86,91478965.4,14586185.42,63131303.59,10057352.71,1010933.223,914247.251,1057230.313,15242995.87,3881567.816,86965806.68,47642130.3,67923374.96,19134943.29,19973845.64,120133.4444,4991358.675,367177.5502,8456933.744,31092127.22,2439134.72,86894555.02,6764907.449,16178613.39,21298543.06,27003510.77,3510261.935,90446307.2,24608266.2,8445709.012,7770903.238,23132342.17,1158786.792,26559138.01,15247591.22,5032462.162,39380536.97,4400738.987,14590605.15,2871302.008,10189252.72,40271336.18,25497233.56,5230390.471,7672633.436,388063790.2,110007560.2,21295667.42,2401947.974
Gene14,144633.5955,19318521.2,33298555.52,1269657.99,1538383.017,5744873.688,2457787.571,1358798.915,726759.6097,13355776.94,8726413.09,15986605.74,6610664.867,1,14151519.48,288027.5052,2269111.092,9229843.805,2337311.219,664638.8485,658491.7627,36111011.75,4609646.612,486609.8038,88678489.74,3097435.184,10514322.2,16093102.01,595499.6681,39838020.89,101068273.8,73398508.86,3556126.916,10596412.39,8931385.212,56238.73935,4763341.62,7030059.625,5680250.001,314012.8412,10202257.89,47241055.42,1278571.806,19137598.21,97938.98308,334072.2597,501852.3815,527416.7099,955611.8476,10826873.54,37941720.94,226139.2626,1219487.899,1407208.44,2745404.672,10603077.42,199902.2662,130410.655,504569.2639,12762439.75,2541652.19,48974550.49,1404452.186,1853935.394,10310503.54,18574851.1,3669195.545,3325819.066,30622634.66,16815392.43,69689.73958,363420.5182,3260325.873,468378.4225,4665876.23,3868926.989,73894.23782,302811.8578,2453434.709,332719.2658,294352369.6,237002370.4,3312939897,20071592.41,831680.1483,201266455.1,244546151.8,1285972787,88249869.76,1513992234,100211578.9,1325762292,42404262.96,190505885.7,36946416.45,1730561047,69685280.91,612637130.4,66060455.84,136134781.1,172848694.4,1001230981,126089604.6,247640853.5,368602632.1,50061288.49,200376219.5,1398768370,633741483,1434459523,814161136.5,876604484.5,1222358949,3082316196,2801889597,116876493.7,3294004627,164236586.9,121971612.9,921362805.6,46161269.7,1887960567,38045958.52,73389974.6,77050859.4,128725330.5,53175807.09,14740123.76,262310988.1,518852830.4,947383547.4,14888381.4,5797192519,378675978.6,151795167.5,205247472.2,20073814.91,5702191.223,12815248.33,10025790.71,7722609648,432882712.3,2269197834,353760227.2,951511563.5,115149711,1824375461,53332030.53,240308525.3,15665953707,1528511515,15552198920,111369257.3,86952053.12,39086042.41,101071332.3,1636329860,106068037.2,91573116.29,4702644.535,21000450.27,1478907072,74696357.52,476619800.2,5649727499,9215994.996,6361891850,74225261.37,52766356.88,285826774.8,113705240.8,207124519.2,553588063.1,205259234.4,154658396.8,40574712.56,307182868,306177428.3,15311885.95,3196151784,388693079.2,87631258.03,441708879.7,64140463.45,346278551.5,85876825.31,4273622.648,3078119623,382056759.4,64935059.11,38568940.03,50382853.16
Gene15,2612755.595,8270568.48,502568.266,10499146.28,8187958.519,2301623.651,9575008.784,477355.6758,3903717.839,990543.4214,4574754.23,6134726.187,478940.0284,2796099.397,963436.5657,12945336.58,7530380.196,19874930.76,1173984.041,2419119.047,2166979.794,5288690.693,13213162.66,342228.443,9224990.157,7827644.579,10041086.81,717405.8096,2493911.011,6890401.167,1606356.654,4168369.986,11234805.7,6351285.493,3179489.253,3034105.239,4484846.38,3625093.082,438085.7668,10787103.04,1596438.237,1563700.153,6520581.862,1161471.889,286084.8011,926425.1203,660398.5432,14669685.5,1275749.757,13484346.85,2432435.273,524074.1364,1285759.67,1111766.026,30225719.12,4800272.537,2925438.056,880318.2283,712904.2902,634364.8825,4453296.08,2825083.777,505549.3194,591476.1794,7430782.133,8309045.08,838329.4263,3787533.316,3203165.287,3686698.328,3501071.523,3042089.373,5752898.309,10197850.14,4860714.64,7165972.156,18906435.62,20094627.47,2824698.736,43276283.86,222790.0229,159151.4594,20189.17857,35114.38305,59561.94583,45891.2497,30058.03124,32022.07592,69248.85316,113424.7731,96450.55148,16166.41135,39541.58392,47979.57143,45315.46311,42195.1019,44854.9885,53885.12404,28807.24511,13672.77579,197456.9063,18360.37681,68242.02111,28572.67233,5559.272797,41626.78979,30099.49189,28939.05913,67559.45769,72991.13493,119315.223,130481.0017,178613.095,175896.0063,10677.67874,126298.9244,97188.30923,305843.8223,36450.20167,212858.1868,28855.51942,30926.81555,111326.8401,77325.40888,28106.14565,29563.2065,49286.38147,104640.0265,74547.84107,55875.05727,317253.9985,22648.75962,673282.8876,41640.00405,183603.9391,96211.41492,58617.07581,59659.41445,299784.3323,119775.4795,104516.7364,23825.31921,394021.1003,159537.8996,15818.75551,53235.99185,80952.08698,336375.9432,14849.98927,61364.28678,19488.43946,42548.12348,10387.16733,143552.1517,107071.5162,43532.80041,91363.0653,65025.99943,13522.46249,37611.5305,12822.24093,37865.49747,104820.0962,14751.9315,26407.00429,8795.399889,469868.1882,124004.3167,31417.67075,78393.17029,71278.38135,17149.06834,369088.3369,274975.5768,31445.34839,82967.81238,121656.3478,5752.891962,185020.3398,33292.8099,200812.4262,160729.3605,302643.9722,45898.02512,177123.4976,107142.1582,9518.030489,105096.9969,33615.0488,22705.15909,81295.30162,113242.8546
Gene16,76130.10481,96159.0375,72211.70939,70005.29878,40349.2223,87021.00072,41501.09904,83247.0036,567174.2943,150438.9634,44151.14825,82685.38657,125877.7581,25582.15483,65912.71738,81915.38474,133090.4142,13698.23992,50441.07411,208377.1463,29097.89658,39545.2983,35560.84366,245687.6402,42611.59931,130738.1438,37843.20341,42749.48226,49028.64296,22904.07953,53622.13909,25934.04321,82099.87657,116760.7774,149720.8873,141967.1578,43891.26076,67586.9864,153038.7795,82335.17938,54806.34755,45440.1615,66276.77098,67744.67397,152822.8804,54100.49012,47532.22009,31684.50775,100090.3356,31337.14249,92555.70353,50689.62981,28295.7215,85231.48177,37418.94281,32015.90751,139326.1934,42513.69958,47796.7098,118362.208,59514.03665,25309.95484,50437.0614,99116.72067,52219.59101,29002.71721,61523.89625,24992.64371,60876.80244,77843.76045,115345.33,115788.5779,46645.77663,185940.2189,103640.9706,61049.61381,18924.93787,77351.6032,85218.06596,40386.9885,1606.32641,1334.092878,1294.153365,835.0911499,1128.439552,435.5172154,620.1957081,986.7611685,501.637012,5761.106672,790.5170133,1789.248482,628.9982885,1615.427633,5055.400105,654.2845256,1205.281003,1388.808852,1916.65212,1574.541934,845.6304032,1283.74073,1523.381025,4515.358216,433.132434,721.9984997,545.8485197,671.0272141,4189.230318,455.0054711,1285.931025,435.245309,1817.787708,2437.414541,833.189079,372.373641,1277.167175,820.6687914,305.0645335,1079.131733,365.265102,727.4143807,479.3652854,905.8183514,733.2769769,2492.314342,1129.585566,1293.476388,2380.744907,510.1049401,504.5976415,310.6493946,456.678891,393.3390968,1874.763885,1125.263722,916.6459273,2370.750061,288.5972018,2092.371235,689.3963263,966.6593196,2666.238047,722.9024832,1559.278993,589.3886583,1617.779454,1512.929674,3459.269424,1114.600339,1257.708038,1327.276512,605.2051748,799.5024612,313.077686,3377.124654,1130.661323,2420.771412,548.2558174,1376.762342,724.4867564,856.5179816,479.8878409,1039.876364,987.6002799,2028.325897,1652.869663,395.1183137,537.6947697,3531.804506,673.6161653,1497.229842,1518.021697,2215.983962,784.7833295,1319.095848,396.401033,3848.223157,376.889536,814.0447332,549.5716014,1029.653677,3295.334111,669.2635855,1665.915388,1003.912699,1577.410205,1074.169155,1549.281354,1049.88116,2637.544387,343.876238
Gene17,161546.0609,22272.01518,43343.95737,109485.0523,17272.37455,84585.43532,98712.19219,37957.45886,140880.5366,51297.13574,2,530675.1139,47546.46478,56494.8325,67464.3286,28635.91618,66212.83846,82858.89636,145339.9221,42803.76507,473666.5937,4690.433162,46447.73268,19306.26684,19842.29826,7174.619295,64338.56349,16225.42154,78367.33789,38182.42026,22612.12862,175957.9393,157469.6152,50394.6032,52404.39788,14896.42228,60374.3018,402114.9953,340574.2811,56861.13317,47245.3125,7744.949171,24920.49343,133974.7314,146793.929,88133.7481,74811.95028,137800.595,37549.1947,20734.63292,105133.9979,184681.6841,15685.18844,32301.38048,13849.11831,19602.9586,29799.43215,153743.3866,121388.0368,108213.9327,32456.57443,76648.85642,317815.4004,18903.87389,25360.10983,133267.4081,38045.7904,63323.79918,379923.355,7557.180032,68258.50968,22956.85251,42299.83171,24242.44044,8686.765125,121385.9797,9923.162757,143273.5672,101239.4727,56195.7745,17041.16264,56732.25568,23875.34394,64155.19427,529008.3416,11964.37511,60419.93311,18199.41876,45278.83274,51225.89916,9959.933535,33081.05356,19419.08246,53725.18447,36453.76247,81155.19381,53391.64844,75428.70347,61521.54825,266484.4682,43662.87895,83959.45724,21314.19155,44028.45354,58290.13832,30024.45709,30214.01504,25419.6062,168251.3781,29752.7262,32534.15208,392590.9603,36467.56253,128797.2778,3056.781991,32636.75395,41368.67041,12942.07542,138878.0354,162395.3424,22155.79356,110024.6489,10290.38211,46736.22238,22926.50467,30134.11174,39068.2802,148938.7656,241808.9624,10385.33536,7577.227514,140800.6706,63272.94541,26423.62135,56861.13317,84703.64135,23830.63781,334552.0934,31143.8739,95385.78844,66235.57606,13743.20436,144799.7875,46368.73755,55795.61087,232497.6694,48042.1108,12944.70993,42855.10028,175822.3675,110046.2167,43874.64905,97615.08981,7717.614406,359405.5668,23097.41294,29604.57674,85236.72467,167385.8248,694105.8771,29390.97279,51901.17613,32420.43071,154643.0537,242563.2373,90691.37386,394648.9174,77585.2936,21212.12229,132813.4204,173461.1399,11615.78178,27592.08384,21735.29259,32400.27824,232283.9263,31406.87029,73221.46901,276950.4418,341681.8519,72711.52874,8627.321581,14363.49761,2235999.597,17386.45855,159332.7185,81310.91374,133772.6222,235671.4112,68663.57787,51953.44294,8126.143741
Gene18,244421878.6,274263443.5,22833432.27,23775538.56,22691918166,3696911990,172876142.1,33828412.38,246850528.7,2740038777,567621748,75182922.67,519589782.1,502343518.2,2552098258,2186371198,1399887158,1183671913,1720375415,8228413981,84147184.51,1216571976,574704633.8,291075283.7,2482004178,837951335.4,95909736.13,289239716,1384570112,156382429,697101999.5,1134836235,1484279446,261202935.9,2986286107,305587788.9,302134568.9,1533889435,378685466.3,65824645.76,4314503671,1296803787,444480525.5,54555074.59,336685648.8,105600589.7,1699238675,1703860788,25702549.56,2874511152,981332798.2,86892581.59,1561073032,740266092.9,717451356,1449455246,3148600210,475202961.3,905742104,1301811068,725450853.7,970614992.8,638615023.9,54916682.52,1560574484,110170965.4,408450937.8,162651739.1,116099616,7778966744,900278793.5,954089191.1,621514522.1,113420388.4,1464827225,1377991039,558823870.3,39216840.02,860346324.3,177971468.3,22588691.46,1145298.281,17619189.86,20465279.96,28131711.33,1985552.582,9703224.375,5364748.58,4750646.118,44326178.35,1454393.173,15050283.76,3046903.614,8871083.714,6285190.413,14650736.8,1463581.376,88672646.12,12111923.6,3801183.451,5538125.162,2424864.365,10658440.86,1139149.223,2282494.516,215216939.3,6911917.646,30904261.89,1527821.005,987346.2896,1913432.618,8516488.596,12454114.37,332577.8856,7317828.625,2984036.501,3642013.255,50841059.31,8434769.652,5906002.759,469841.4602,1464944.452,106597063.6,14872620.19,1171500.739,4788359.979,20701582.55,47134919.01,8546643.285,550475.9712,20993580.82,72052135.96,4089068.666,1503364.632,28291176.6,4921183.553,1989184.176,7143296.775,65938700.51,15107511.49,21188845.67,23364343.57,8866210.806,398327.2846,93426355.93,1109226.604,18067847.13,9658238.827,103697589.9,178874987.5,2478817.995,43375925.81,49134160.67,2681590.476,14813584.9,3896003.473,49863464.87,10794545.76,42941483.41,2806872.938,24310459.43,6947671.257,1552614.603,10559123.82,1190263.203,1243890.401,19358125.42,563319.0202,5753124.016,19600873.16,538791327.9,10956338.48,103481680.4,455487.8596,22444783.27,6261025.766,20529352.25,3998459.421,286627.5829,6750056.672,3566969.266,1489098.767,14461681.4,8949918.138,8556352.038,48849482.49,38419124.4,11672105.13,271811001.8,676798.6444,2355073.93,8884685.088
Gene19,1.775859481,1.153275,2.156997827,3.027592187,2.609009449,3.412509834,6.159933084,0.359433712,1.084413557,2.080533734,2.140788161,3.857176332,1.848343772,3.093931096,1.214029495,6.245061421,1.871311473,2.172024417,4.18488619,4.175257831,2.870004843,5.520815193,2.472684145,2.428835123,7.421092232,2.124935748,2.022761922,3.33473136,1.495434455,2.543380418,2.048559693,4.646010719,1.677350737,3.57346412,2.61468079,2.072987748,5.379440666,4.479535207,4.993044478,2.143025643,2.333247139,2.43583142,3.028046628,2.397462008,3.861437093,3.051629112,2.056605545,0.842208094,1.237803453,3.952225008,2.080810502,3.524297879,3.418239272,5.778102116,2.814345324,1.459197257,8.44812293,3.304926569,5.127304107,4.970709124,2.378279092,3.911539594,2.055732164,1.980504718,2.196763212,2.794034151,5.692518672,3.042875386,2.272262314,1.513762896,3.359184542,3.540141388,4.606712908,2.091145534,5.015701474,2.791177486,3.26413684,1.563869826,1.747235804,7.802057988,103.9893384,117.2001502,70.56835061,193.0339938,136.8822036,164.940598,187.7297656,136.1571175,837.6021519,294.5504249,168.6889068,223.137594,187.7413278,63.23173854,92.93151951,75.26602667,234.6610094,194.1897255,118.4903914,317.9357565,249.1037352,137.4001452,133.3767141,269.1099673,136.7496256,53.56148729,181.925639,325.5522344,147.5547852,237.9639139,190.9830288,180.124582,227.3798591,68.3349512,71.96992526,166.7401339,177.4095911,46.42233548,272.8496816,151.7652952,166.205231,339.5326975,121.1917262,111.3911002,93.33697073,277.3982118,92.69094638,109.2754436,190.0875018,290.9413646,148.9248219,338.9738189,50.07047179,255.8956648,108.4823552,151.8641476,93.51704589,68.61808276,120.7572197,228.0171216,235.287665,102.3115683,235.9463691,274.1860449,156.4871275,152.3395836,123.9751088,164.9621611,158.2410332,53.40103623,77.80706002,70.48598137,134.6636787,487.9533236,123.059803,149.5424553,316.760218,268.9054503,294.7244521,136.6702593,61.71093211,109.0180096,198.7591672,193.2854492,189.2021601,129.7417178,338.8641775,185.9158884,144.1946416,113.5780176,85.37848317,119.9275208,122.4004344,102.6741676,229.5555793,119.824982,110.3437774,146.2931485,52.17249364,97.34869336,196.5144298,65.77211243,123.5691508,71.75278061,110.1698242,266.9506207,104.5910726,208.0863751,455.6351989,48.43356444,237.2349486,179.9918079
Gene20,1571.675665,2239.496083,570.5100231,1299.165945,7930.849521,2162.553093,2093.386331,776.258455,16346.18134,574.9185701,663.6638931,1250.14614,534.9265504,360.915335,4718.267584,1500.87658,2193.218549,363.0279335,292.6695159,903.4703207,286.925086,1614.235373,1398.348153,5093.379249,5736.242467,5515.688962,1214.23914,342.6081312,718.3721923,545.4938667,459.1806771,1529.504939,1099.306373,1490.064057,53.49556614,548.337741,602.1137567,1401.853945,12012.54526,1337.62505,119.2900648,344.2312029,537.0379308,1814.41607,2175.068646,314.6959069,449.1171244,788.2146681,4443.801072,1756.316398,936.1622386,866.168437,1828.751134,2768.699776,1759.792297,2966.707624,6906.18834,3166.917302,1623.09244,1242.041492,402.920902,1270.10584,5637.217301,3021.248417,1496.518306,506.0667968,257.7491472,6566.639448,208.6836393,596.4549058,6079.761709,3550.487745,1610.41587,1243.859358,246.3812835,228.250887,618.0076427,848.926676,368.6214659,2884.273645,15683.1913,18469.32316,179592.8308,12011.25438,131814.7824,21999.37839,24202.06211,14882.62262,35435.29196,142057.4838,266970.9422,158174.6833,16217.72947,96857.52046,43879.55955,13699.13777,83834.10244,31058.68632,5390.154798,13606.54269,1108670.251,167526.649,514129.4971,173878.8882,21623.85606,24599.94156,98563.86668,1209090.909,66740.54236,55388.63842,82869.39789,21096.16951,175168.4509,117256.1244,172389.5005,9619.459329,196340.424,48494.15318,65659.6664,149392.0094,9329.985701,56677.93504,149337.9111,625535.5106,6997.429867,47702.39173,76030.05366,120670.581,479610.4271,661690.6529,16114.53658,436802.5412,209452.9645,17466.89342,4615.251833,282634.0766,20748.55479,40696.10877,59704.50423,211616.2457,61860.0004,31917.00479,24222.38968,600030.0819,126412.5509,169365.1298,195294.8898,160882.0026,99694.4585,22636.85558,60095.93821,80511.85443,14870.55777,28729.89446,14042.16541,16783.64539,29558.60017,16141.15469,103190.16,24289.21061,9791.32111,42451.92684,8636.292962,116524.0134,113498.8513,159245.9545,135247.6956,49255.74456,61145.1803,55435.81378,73695.64955,33798.05337,134598.7228,50623.07101,29212.17806,287834.9224,88127.02762,26620.5952,257441.004,168216.049,37494.73127,72896.29647,104931.0577,65482.24122,43703.91684,120506.091,139523.4082,71205.98035,13503.56525,47992.12799,42017.17908,94265.87847
